# OpenSignals Text File Format. Version 1
# {"98:D3:41:FE:38:1A": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:41:FE:38:1A", "device connection": "BTH98:D3:41:FE:38:1A", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-9-11", "time": "14:51:47.642", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
10	0	0	0	0	528	
11	0	0	0	0	528	
12	0	0	0	0	529	
13	0	0	0	0	528	
14	0	0	0	0	526	
15	0	0	0	0	525	
0	0	0	0	0	524	
1	0	0	0	0	524	
2	0	0	0	0	524	
3	0	0	0	0	524	
4	0	0	0	0	524	
5	0	0	0	0	526	
6	0	0	0	0	527	
7	0	0	0	0	528	
8	0	0	0	0	530	
9	0	0	0	0	532	
10	0	0	0	0	535	
11	0	0	0	0	536	
12	0	0	0	0	537	
13	0	0	0	0	536	
14	0	0	0	0	535	
15	0	0	0	0	535	
0	0	0	0	0	534	
1	0	0	0	0	533	
2	0	0	0	0	532	
3	0	0	0	0	532	
4	0	0	0	0	532	
5	0	0	0	0	534	
6	0	0	0	0	535	
7	0	0	0	0	538	
8	0	0	0	0	541	
9	0	0	0	0	543	
10	0	0	0	0	544	
11	0	0	0	0	546	
12	0	0	0	0	547	
13	0	0	0	0	546	
14	0	0	0	0	545	
15	0	0	0	0	544	
0	0	0	0	0	543	
1	0	0	0	0	542	
2	0	0	0	0	541	
3	0	0	0	0	540	
4	0	0	0	0	540	
5	0	0	0	0	540	
6	0	0	0	0	540	
7	0	0	0	0	541	
8	0	0	0	0	543	
9	0	0	0	0	544	
10	0	0	0	0	545	
11	0	0	0	0	546	
12	0	0	0	0	547	
13	0	0	0	0	547	
14	0	0	0	0	546	
15	0	0	0	0	544	
0	0	0	0	0	544	
1	0	0	0	0	543	
2	0	0	0	0	543	
3	0	0	0	0	542	
4	0	0	0	0	542	
5	0	0	0	0	542	
6	0	0	0	0	542	
7	0	0	0	0	543	
8	0	0	0	0	544	
9	0	0	0	0	547	
10	0	0	0	0	547	
11	0	0	0	0	548	
12	0	0	0	0	548	
13	0	0	0	0	548	
14	0	0	0	0	546	
15	0	0	0	0	544	
0	0	0	0	0	542	
1	0	0	0	0	539	
2	0	0	0	0	536	
3	0	0	0	0	534	
